275,160,15,1,0,2,57,105,0,0,0,0
276,160,3,1,11,0,51,131,1,0,0,0
277,160,15,2,10,3,38,124,0,0,0,0
278,160,20,2,3,0,0,162,0,0,0,0
279,160,14,1,3,1,136,26,0,0,0,0
280,161,20,2,14,3,43,119,0,0,0,0
281,161,13,1,10,2,139,23,0,0,0,0
282,161,20,1,3,1,26,156,0,1,0,0
283,161,13,1,14,2,100,62,0,0,0,0
284,161,20,1,10,0,67,115,0,1,0,0
285,161,13,1,3,3,114,48,0,0,0,0
286,161,15,1,14,3,130,32,0,0,0,0
287,161,15,1,4,3,20,162,1,0,0,0
288,161,13,0,20,0,0,0,0,0,0,0
289,161,13,0,20,0,0,0,0,0,0,0
290,161,13,0,20,0,0,0,0,0,0,0
291,161,13,2,1,1,252,0,0,0,1,0
292,161,13,0,20,0,0,0,0,0,0,0
293,161,20,1,11,3,0,252,0,0,0,1
294,161,20,1,14,3,71,91,0,0,0,0
295,163,17,2,11,3,18,144,0,0,0,0
296,163,20,1,11,3,149,13,0,0,0,0
297,163,14,2,14,2,162,20,0,1,0,0
298,163,1,0,20,0,0,0,0,0,0,0
299,163,20,1,1,2,149,13,0,0,0,0
300,163,14,2,20,2,56,106,0,0,0,0
301,163,14,2,14,0,22,140,0,0,0,0
302,163,1,1,14,3,117,45,0,0,0,0
303,163,1,0,20,0,0,0,0,0,0,0
304,163,14,1,20,3,65,97,0,0,0,0
305,163,17,2,14,0,48,114,0,0,0,0
306,163,20,2,3,3,91,71,0,0,0,0
307,163,20,1,3,2,158,24,1,0,0,0
308,164,20,2,4,2,0,252,0,0,0,1
309,164,14,1,14,1,61,121,0,1,0,0
310,164,20,2,14,1,18,144,0,0,0,0
311,164,23,2,3,0,82,80,0,0,0,0
312,164,14,1,14,1,26,136,0,0,0,0
313,164,23,1,4,0,165,17,1,0,0,0
314,164,1,1,1,1,151,11,0,0,0,0
315,164,20,1,14,1,0,272,0,1,0,1
316,165,20,1,20,0,252,0,0,0,1,0
317,165,14,2,20,2,44,118,0,0,0,0
318,165,20,1,0,1,125,37,0,0,0,0
319,165,20,2,10,3,252,0,0,0,1,0
320,165,1,2,1,0,96,66,0,0,0,0
321,165,20,1,1,0,0,162,0,0,0,0
322,165,2,1,20,0,0,252,0,0,0,1
323,165,14,2,11,2,162,0,0,0,0,0
324,165,14,1,20,0,162,0,0,0,0,0
325,166,1,2,11,3,138,24,0,0,0,0
326,166,20,0,20,0,0,0,0,0,0,0
327,166,12,2,10,0,55,127,0,1,0,0
328,166,12,1,20,1,81,81,0,0,0,0
329,166,12,1,14,3,33,129,0,0,0,0
330,166,1,1,1,0,120,42,0,0,0,0
331,166,12,1,10,3,162,20,0,1,0,0
332,166,3,2,14,1,66,116,1,0,0,0
333,166,1,1,11,0,252,0,0,0,1,0
334,166,1,2,4,2,108,54,0,0,0,0
335,167,4,2,4,3,145,17,0,0,0,0
336,167,4,1,10,2,114,48,0,0,0,0
337,167,4,0,20,0,0,0,0,0,0,0
338,167,1,1,20,0,145,17,0,0,0,0
339,167,1,1,4,2,252,0,0,0,1,0
340,167,12,2,1,3,41,121,0,0,0,0
341,167,1,1,0,0,119,43,0,0,0,0
342,167,1,1,10,2,106,76,0,1,0,0
343,167,14,2,1,0,76,86,0,0,0,0
344,167,12,1,4,3,28,134,0,0,0,0
345,168,20,1,20,1,252,0,0,0,1,0
346,168,1,1,1,0,139,23,0,0,0,0
347,168,15,1,4,3,21,161,0,1,0,0
348,168,1,0,20,0,0,0,0,0,0,0
349,168,1,0,20,0,0,0,0,0,0,0
350,168,4,1,14,3,15,167,0,1,0,0
351,168,15,1,14,1,51,111,0,0,0,0
352,168,15,1,14,1,162,0,0,0,0,0
353,168,4,1,4,2,50,132,0,1,0,0
354,168,15,1,1,0,162,0,0,0,0,0
355,168,4,2,10,0,15,147,0,0,0,0
356,168,15,1,11,0,0,252,0,1,0,1
357,168,1,0,20,0,0,0,0,0,0,0
358,168,15,1,4,3,60,102,0,0,0,0
359,169,10,0,10,0,0,0,0,0,0,0
360,169,2,1,14,0,169,13,1,0,0,0
361,169,2,2,10,2,175,7,1,0,0,0
362,169,10,2,4,0,125,37,0,0,0,0
363,169,3,2,4,2,38,124,0,0,0,0
364,169,10,1,20,0,90,72,0,0,0,0
365,169,3,2,11,1,25,157,0,1,0,0
366,169,10,0,20,0,0,0,0,0,0,0
367,169,17,1,0,2,16,166,0,1,0,0
368,169,10,1,3,2,124,38,0,0,0,0
369,169,3,1,4,2,162,0,0,0,0,0
370,169,2,1,3,3,100,62,0,0,0,0
371,170,15,1,10,2,44,118,0,0,0,0
372,170,20,1,3,1,162,0,0,0,0,0
373,170,4,1,20,3,0,162,0,0,0,0
374,170,4,0,20,0,0,0,0,0,0,0
375,170,1,1,14,2,89,73,0,0,0,0
376,170,20,1,0,3,21,141,0,0,0,0
377,170,4,0,20,0,0,0,0,0,0,0
378,170,4,0,20,0,0,0,0,0,0,0
379,170,1,1,14,1,130,52,0,1,0,0
380,170,1,2,11,2,129,33,0,0,0,0
381,170,20,2,0,2,23,139,0,0,0,0
382,170,20,2,0,2,162,0,0,0,0,0
383,170,4,0,20,0,0,0,0,0,0,0
384,170,4,1,10,3,0,162,0,0,0,0
385,170,4,0,20,0,0,0,0,0,0,0
386,170,20,2,4,2,50,132,0,1,0,0
387,171,3,1,3,1,162,0,0,0,0,0
388,171,17,2,0,0,51,111,0,0,0,0
389,171,3,1,1,1,0,252,0,0,0,1
390,171,17,1,4,1,36,126,0,0,0,0
391,171,10,0,20,0,0,0,0,0,0,0
392,171,2,2,10,2,115,47,0,0,0,0
393,171,2,1,1,1,113,49,0,0,0,0
394,171,17,1,3,3,32,150,0,1,0,0
395,171,3,1,20,2,75,87,0,0,0,0
396,171,17,1,1,2,60,102,0,0,0,0
397,171,2,1,1,2,124,38,0,0,0,0
398,171,17,1,3,1,40,122,0,0,0,0
399,172,2,2,11,2,182,0,1,0,0,0
400,172,3,1,20,2,127,55,1,0,0,0
401,172,3,1,0,3,105,57,0,0,0,0
402,172,13,1,14,1,66,116,1,0,0,0
403,172,2,2,4,1,43,119,0,0,0,0
404,172,13,1,1,3,67,115,1,0,0,0
405,172,13,1,14,2,182,0,1,0,0,0
406,172,13,1,11,3,76,106,0,1,0,0
407,172,26,0,20,0,0,0,0,0,0,0
409,172,3,1,11,2,0,162,0,0,0,0
410,172,2,1,11,3,37,125,0,0,0,0
411,172,26,1,14,0,115,47,0,0,0,0
412,172,2,1,14,0,36,126,0,0,0,0
413,173,1,1,4,0,132,30,0,0,0,0
414,173,15,1,3,2,0,162,0,0,0,0
415,173,3,1,3,0,36,126,0,0,0,0
416,173,1,0,20,0,0,0,0,0,0,0
417,173,3,1,4,0,35,127,0,0,0,0
418,173,15,1,10,1,97,65,0,0,0,0
419,173,14,2,0,0,162,0,0,0,0,0
420,173,14,2,0,2,62,100,0,0,0,0
421,173,3,1,10,0,162,0,0,0,0,0
422,173,3,1,20,3,162,0,0,0,0,0
423,173,3,1,1,2,61,101,0,0,0,0
424,173,1,1,10,3,140,42,1,0,0,0
425,174,32,0,20,0,0,0,0,0,0,0
426,174,3,1,10,2,100,62,0,0,0,0
427,174,32,2,11,2,0,162,0,0,0,0
428,174,2,2,4,1,71,91,0,0,0,0
429,174,10,1,0,2,64,98,0,0,0,0
430,174,2,1,20,2,55,127,0,1,0,0
431,174,3,2,4,0,101,61,0,0,0,0
432,174,2,1,14,3,0,252,0,0,0,1
433,174,32,0,20,0,0,0,0,0,0,0
434,174,32,2,10,3,92,70,0,0,0,0
435,174,2,1,4,0,30,132,0,0,0,0
436,175,15,1,4,1,0,252,0,0,0,1
437,175,4,1,20,3,131,31,0,0,0,0
438,175,4,0,20,0,0,0,0,0,0,0
439,175,20,2,1,3,20,142,0,0,0,0
440,175,20,1,4,3,21,141,0,0,0,0
441,175,15,1,14,2,21,161,0,1,0,0
442,175,1,1,20,3,132,30,0,0,0,0
443,175,15,1,4,2,16,146,0,0,0,0
444,175,15,1,11,3,56,106,0,0,0,0
445,176,15,1,4,3,59,103,0,0,0,0
446,176,1,2,1,2,35,127,0,0,0,0
447,176,4,0,20,0,0,0,0,0,0,0
448,176,1,2,0,2,29,133,0,0,0,0
449,176,4,2,4,2,125,57,1,0,0,0
450,176,1,2,14,3,74,88,0,0,0,0
451,176,4,1,14,1,0,162,0,0,0,0
452,176,1,1,20,0,32,150,1,0,0,0
453,176,1,1,20,0,11,151,0,0,0,0
454,176,4,0,20,0,0,0,0,0,0,0
455,176,4,0,20,0,0,0,0,0,0,0
456,176,1,2,1,1,14,148,0,0,0,0
457,177,3,2,11,2,0,252,0,0,0,1
458,177,2,1,20,0,162,20,0,1,0,0
459,177,10,1,0,0,0,162,0,0,0,0
460,177,2,1,20,3,54,108,0,0,0,0
461,177,3,1,10,3,162,0,0,0,0,0
462,177,32,1,4,0,0,182,0,1,0,0
463,177,2,1,20,3,52,110,0,0,0,0
464,177,2,1,11,1,162,0,0,0,0,0
465,177,2,1,4,3,0,162,0,0,0,0
466,177,2,1,4,3,162,0,0,0,0,0
467,177,3,1,0,1,42,140,0,1,0,0
468,177,2,1,11,2,14,148,0,0,0,0
469,178,3,1,3,0,162,0,0,0,0,0
470,178,3,1,10,2,29,133,0,0,0,0
471,178,12,0,20,0,0,0,0,0,0,0
472,178,2,2,3,0,64,118,1,0,0,0
473,178,3,1,10,2,40,122,0,0,0,0
474,178,12,0,20,0,0,0,0,0,0,0
475,178,12,0,20,0,0,0,0,0,0,0
476,178,12,0,20,0,0,0,0,0,0,0
477,178,13,1,11,1,135,27,0,0,0,0
478,178,2,1,20,3,162,20,0,1,0,0
479,178,12,1,1,0,149,13,0,0,0,0
480,178,13,1,11,3,114,48,0,0,0,0
481,178,12,1,11,0,155,27,1,0,0,0
482,178,12,0,20,0,0,0,0,0,0,0
483,179,1,1,14,3,104,78,0,1,0,0
484,179,10,1,10,3,26,136,0,0,0,0
485,179,1,2,4,2,96,66,0,0,0,0
486,179,4,1,14,0,117,45,0,0,0,0
487,179,12,2,4,0,68,94,0,0,0,0
488,179,4,0,20,0,0,0,0,0,0,0
489,179,12,1,14,0,73,89,0,0,0,0
490,179,4,0,20,0,0,0,0,0,0,0
491,179,4,2,10,2,121,61,1,0,0,0
492,179,4,0,20,0,0,0,0,0,0,0
493,179,4,1,20,0,0,162,0,0,0,0
494,179,12,1,4,2,42,140,0,1,0,0
495,179,1,1,20,0,252,0,0,0,1,0
496,179,4,1,20,0,102,80,1,0,0,0
497,180,1,2,14,2,151,11,0,0,0,0
498,180,1,1,20,0,252,0,0,0,1,0
499,180,14,1,20,0,135,27,0,0,0,0
500,180,4,1,11,1,54,108,0,0,0,0
501,180,12,1,20,0,41,121,0,0,0,0
502,180,12,1,0,3,27,155,0,1,0,0
503,180,1,2,10,2,161,21,1,0,0,0
504,180,1,2,3,2,103,59,0,0,0,0
505,180,1,1,10,1,127,35,0,0,0,0
506,181,31,1,4,2,29,133,0,0,0,0
507,181,12,1,20,1,0,182,0,1,0,0
508,181,21,1,1,1,29,133,0,0,0,0
509,181,31,1,14,2,31,131,0,0,0,0
510,181,12,1,10,0,83,79,0,0,0,0
511,181,15,2,11,3,132,30,0,0,0,0
512,181,31,1,10,2,162,0,0,0,0,0
513,181,21,1,10,1,29,133,0,0,0,0
514,181,15,2,4,3,146,16,0,0,0,0
515,181,15,1,1,3,138,24,0,0,0,0
516,181,21,1,10,3,42,140,0,1,0,0
517,182,3,1,0,1,41,121,0,0,0,0
518,182,1,0,20,0,0,0,0,0,0,0
519,182,1,1,20,0,141,41,0,1,0,0
520,182,1,1,10,2,96,66,0,0,0,0
521,182,14,2,4,1,61,101,0,0,0,0
522,182,1,1,4,2,147,15,0,0,0,0
523,182,1,2,10,1,101,61,0,0,0,0
524,182,1,1,10,0,107,55,0,0,0,0
525,182,3,1,10,0,162,0,0,0,0,0
526,182,14,2,0,3,54,128,0,1,0,0
527,182,14,1,3,0,162,0,0,0,0,0
528,183,23,2,1,0,162,0,0,0,0,0
529,183,23,1,11,0,162,0,0,0,0,0
530,183,26,1,10,2,272,0,1,0,1,0
531,183,23,1,14,3,28,134,0,0,0,0
532,183,23,1,10,1,80,82,0,0,0,0
533,183,22,1,20,0,0,252,0,0,0,1
534,183,20,2,0,0,129,53,1,0,0,0
535,183,20,1,4,0,126,36,0,0,0,0
536,183,20,0,20,0,0,162,0,0,0,0
537,183,20,1,3,0,161,21,1,0,0,0
538,184,21,2,10,2,162,0,0,0,0,0
539,184,15,1,11,3,89,73,0,0,0,0
540,184,11,1,20,0,77,85,0,0,0,0
541,184,20,0,1,1,0,0,0,0,0,0
542,184,15,2,11,3,151,11,0,0,0,0
543,184,21,1,4,3,162,0,0,0,0,0
544,184,20,1,20,3,113,49,0,0,0,0
545,184,20,0,1,1,0,0,0,0,0,0
546,184,21,1,14,3,54,128,0,1,0,0
547,184,15,1,0,1,117,45,0,0,0,0
548,184,15,1,3,2,97,65,0,0,0,0
549,185,15,1,14,0,124,38,0,0,0,0
550,185,15,2,0,2,113,49,0,0,0,0
551,185,21,1,14,3,60,122,0,1,0,0
552,185,11,2,10,0,72,90,0,0,0,0
553,185,15,2,3,0,147,15,0,0,0,0
554,185,15,0,0,2,0,0,0,0,0,0
555,185,15,0,20,0,0,0,0,0,0,0
556,185,15,1,0,2,150,12,0,0,0,0
557,185,15,0,20,0,0,0,0,0,0,0
558,185,15,1,14,3,127,35,0,0,0,0
559,185,11,2,3,0,18,164,0,1,0,0
560,185,11,1,20,3,162,0,0,0,0,0
561,185,21,2,1,0,36,126,0,0,0,0
562,186,20,1,1,0,149,13,0,0,0,0
563,186,22,1,1,1,162,0,0,0,0,0
564,186,20,2,14,0,137,25,0,0,0,0
565,186,20,2,0,0,164,18,1,0,0,0
566,186,20,1,3,0,272,0,1,0,1,0
567,186,15,0,20,0,0,0,0,0,0,0
568,186,20,1,3,3,127,55,1,0,0,0
569,187,1,1,14,1,52,110,0,0,0,0
570,187,1,2,10,1,162,0,0,0,0,0
571,187,3,2,1,0,68,94,0,0,0,0
572,187,12,0,20,0,0,0,0,0,0,0
573,187,3,2,14,2,162,0,0,0,0,0
574,187,12,0,20,0,0,0,0,0,0,0
575,187,1,1,3,2,40,142,0,1,0,0
576,187,13,1,1,3,139,23,0,0,0,0
577,187,13,2,14,3,20,162,1,0,0,0
578,187,12,2,3,1,119,43,0,0,0,0
579,187,1,1,11,1,34,128,0,0,0,0
580,187,13,1,4,0,139,23,0,0,0,0
581,187,12,0,20,0,0,0,0,0,0,0
582,187,13,1,10,2,124,38,0,0,0,0
583,188,1,0,20,0,0,0,0,0,0,0
584,188,1,0,20,0,0,0,0,0,0,0
585,188,15,1,14,3,58,104,0,0,0,0
586,188,1,0,20,0,0,0,0,0,0,0
587,188,1,1,0,2,147,15,0,0,0,0
588,188,4,1,10,3,144,18,0,0,0,0
589,188,1,1,0,1,152,10,0,0,0,0
590,188,10,2,20,1,33,149,0,1,0,0
591,188,1,1,10,1,116,46,0,0,0,0
592,188,1,2,3,1,138,24,0,0,0,0
593,188,15,2,1,1,43,119,0,0,0,0
594,188,15,2,3,1,51,111,0,0,0,0
595,188,10,1,0,0,26,136,0,0,0,0
596,188,1,0,20,0,0,0,0,0,0,0
597,188,15,1,20,1,0,272,0,1,0,1
598,189,12,2,14,0,40,142,1,0,0,0
599,189,14,1,20,1,0,182,0,1,0,0
600,189,13,2,1,0,0,272,0,1,0,1
601,189,10,0,1,0,0,0,0,0,0,0
602,189,10,0,10,0,0,0,0,0,0,0
603,189,14,1,10,3,252,0,0,0,1,0
604,189,14,1,4,3,138,24,0,0,0,0
605,189,13,2,3,3,57,125,1,0,0,0
606,189,10,0,0,0,0,0,0,0,0,0
607,189,10,2,1,1,149,13,0,0,0,0
